SERVICE,LANGUAGE,DISASTER,PROMPT,ROUGE-1,ROUGE-2,ROUGE-L,BLEU,BERTScore_P,BERTScore_R,BERTScore_F1,COMET,SERVICE_FROM_FILENAME
gemini,chinese_traditional,boil_water_notice,prompt_cross_lingual_alignment.txt,0.389084017256654,0.3075903458849919,0.3533343147572321,0.6380603924497047,0.709477424621582,0.6089416146278381,0.6553763747215271,0.0,gemini
gemini,chinese_traditional,boil_water_notice,prompt_chain_of_translation.txt,0.3661341977284534,0.287758706190819,0.3238054143586505,0.7190582966426329,0.7257078886032104,0.6256145238876343,0.6719542145729065,0.0,gemini
gemini,chinese_traditional,boil_water_notice,translate_boil_water_notice.txt,0.906763619023728,0.822048854123782,0.80501237503168,56.24922242334228,0.9053503274917604,0.8905351758003235,0.8978816270828247,0.0,gemini
gemini,chinese_traditional,911_outage,prompt_simple.txt,0.5532163742690058,0.3466150813801394,0.4463795700095392,9.503899535574698,0.7593196630477905,0.6823630928993225,0.718787431716919,0.0,gemini
gemini,chinese_traditional,911_outage,prompt_persona.txt,0.6414387374924503,0.463417013986708,0.4856435865564528,8.13273251826101,0.7876734733581543,0.7264243364334106,0.755810022354126,0.0,gemini
gemini,chinese_traditional,911_outage,prompt_one_shot.txt,0.5836727536893378,0.4145049539917198,0.4590352494545433,7.416486291129351,0.7366138696670532,0.6586723923683167,0.6954662203788757,0.0,gemini
gemini,chinese_traditional,911_outage,prompt_cross_lingual_alignment.txt,0.6420735211469776,0.4402238017908968,0.4929827733978585,8.290245592646098,0.7073364853858948,0.6692292094230652,0.6877553462982178,0.0,gemini
gemini,chinese_traditional,911_outage,prompt_chain_of_translation.txt,0.559221844010547,0.3998774628467995,0.4196684795533201,4.591989453968819,0.7559372782707214,0.6527069807052612,0.7005396485328674,0.0,gemini
gemini,chinese_traditional,911_outage,translate_911_outage.txt,0.8957493908186707,0.8149483628704173,0.7899503645622804,55.60504142949338,0.9111740589141846,0.8917394280433655,0.901352047920227,0.0,gemini
google_translate,spanish,flood,,0.9579288025889968,0.8928571428571427,0.9223300970873788,70.69739066119807,0.9453177452087402,0.9443961381912231,0.9448567032814026,0.0,results.csv
google_translate,spanish,extreme_wind,,0.918484500574053,0.803222094361335,0.7921928817451206,41.73234341140461,0.9018213748931884,0.9029154777526855,0.9023680686950684,0.0,results.csv
google_translate,spanish,fire,,0.9395973154362416,0.8504201680672271,0.8137583892617449,45.03470873281717,0.8544436097145081,0.8682299256324768,0.8612816333770752,0.0,results.csv
google_translate,spanish,boil_water_notice,,0.9421742482652272,0.8416988416988417,0.7417116422513492,48.0307562859425,0.8673774003982544,0.8676780462265015,0.8675276637077332,0.0,results.csv
google_translate,spanish,911_outage,,0.9246088193456614,0.8302425106990012,0.7681365576102419,42.69075997593945,0.9005846977233887,0.8936771154403687,0.8971176147460938,0.0,results.csv
google_translate,haitian_creole,flood,,0.947935368043088,0.9045045045045044,0.8725314183123876,63.88458571027189,0.9325501322746276,0.9235195517539978,0.9280129075050354,0.0,results.csv
google_translate,haitian_creole,extreme_wind,,0.8548812664907655,0.7301587301587302,0.7097625329815304,32.241516318627795,0.8261544704437256,0.8233071565628052,0.8247283697128296,0.0,results.csv
google_translate,haitian_creole,fire,,0.9589552238805972,0.930841121495327,0.9011194029850744,74.59561614356902,0.9399257898330688,0.93359375,0.9367490410804749,0.0,results.csv
google_translate,haitian_creole,boil_water_notice,,0.9214574898785426,0.8580697485806976,0.7870445344129555,57.44588281467497,0.9009875059127808,0.899659276008606,0.9003228545188904,0.0,results.csv
google_translate,haitian_creole,911_outage,,0.8929219600725953,0.8342440801457196,0.8638838475499091,57.16925446689436,0.9176202416419984,0.8875758647918701,0.9023481011390686,0.0,results.csv
google_translate,vietnamese,flood,,0.8862478777589133,0.8245315161839862,0.8285229202037352,56.06641026356799,0.9109337329864502,0.9193875193595886,0.9151411056518556,0.0,results.csv
google_translate,vietnamese,extreme_wind,,0.9068010075566753,0.8282828282828284,0.7607052896725441,38.34562310354087,0.8951813578605652,0.8935062885284424,0.8943430185317993,0.0,results.csv
google_translate,vietnamese,fire,,0.8870673952641166,0.8248175182481752,0.7668488160291439,37.95464072380433,0.8208377361297607,0.8501701354980469,0.8352465033531189,0.0,results.csv
google_translate,vietnamese,boil_water_notice,,0.8610634648370497,0.8230240549828178,0.7821612349914236,42.812232704377486,0.8693090081214905,0.8973591923713684,0.8831114172935486,0.0,results.csv
google_translate,vietnamese,911_outage,,0.9201277955271566,0.8782051282051281,0.7699680511182109,49.29311816257324,0.92696613073349,0.9373255372047424,0.9321170449256896,0.0,results.csv
google_translate,arabic,flood,,0.9214876033057852,0.8547717842323653,0.8429752066115702,61.32314554305675,0.996897518634796,0.996834397315979,0.9968659281730652,0.0,results.csv
google_translate,arabic,extreme_wind,,0.9308357348703172,0.838150289017341,0.8213256484149856,54.47374101898376,0.9989738464355468,0.9987301826477052,0.998852014541626,0.0,results.csv
google_translate,arabic,fire,,0.9120580235720762,0.846503178928247,0.8322756119673619,54.34382910624154,0.967574417591095,0.970160186290741,0.9688655734062196,0.0,results.csv
google_translate,arabic,boil_water_notice,,0.9426289034132168,0.8596363636363635,0.7770515613652869,54.36377223908345,0.973270058631897,0.9808892011642456,0.9770647287368774,0.0,results.csv
google_translate,arabic,911_outage,,0.9494640122511486,0.8755760368663594,0.7840735068912711,57.1997575043616,0.9113190770149232,0.85744708776474,0.8835626840591431,0.0,results.csv
google_translate,chinese_traditional,flood,,0.8473282442748091,0.7384615384615385,0.737404580152672,48.05721851260732,0.8801374435424805,0.8620978593826294,0.8710242509841919,0.0,results.csv
google_translate,chinese_traditional,extreme_wind,,0.744462860650706,0.4872004965859714,0.6780908532842236,13.586949600912316,0.8684183359146118,0.8683477640151978,0.8683830499649048,0.0,results.csv
google_translate,chinese_traditional,fire,,0.9172932330827066,0.8641509433962264,0.8909774436090225,70.56422342343689,0.9390538334846495,0.9245808720588684,0.9317612051963806,0.0,results.csv
google_translate,chinese_traditional,boil_water_notice,,0.9140893470790378,0.8482758620689653,0.8350515463917525,64.03291588138248,0.9210284948349,0.9062485694885254,0.9135787487030028,0.0,results.csv
google_translate,chinese_traditional,911_outage,,0.8866666666666669,0.8187919463087248,0.8533333333333333,64.30473757000209,0.9342035055160522,0.9024360179901124,0.9180450439453124,0.0,results.csv
deepL,spanish,flood,,0.9260450160771704,0.8612903225806451,0.8488745980707396,60.80292275079197,0.9089696407318116,0.9087714552879332,0.90887051820755,0.0,deepL_translate
deepL,spanish,extreme_wind,,0.882775119617225,0.7601918465227818,0.7655502392344499,31.824426751915794,0.8825873732566833,0.8672069311141968,0.8748295903205872,0.0,deepL_translate
deepL,spanish,fire,,0.947996589940324,0.8608027327070878,0.8303495311167945,50.6946057683945,0.8567533493041992,0.8657279014587402,0.861217200756073,0.0,deepL_translate
deepL,spanish,boil_water_notice,,0.8898614150255287,0.7830533235938641,0.688548504741065,27.925130264037183,0.8255618214607239,0.8479795455932617,0.836620569229126,0.0,deepL_translate
deepL,spanish,911_outage,,0.9116809116809116,0.8228571428571428,0.7777777777777778,48.29749255407468,0.8840798139572144,0.8713216781616211,0.8776543736457825,0.0,deepL_translate
deepL,vietnamese,flood,,0.911032028469751,0.8535714285714286,0.8327402135231317,58.42745015752141,0.9251863956451416,0.9273658990859984,0.9262748956680298,0.0,deepL_translate
deepL,vietnamese,extreme_wind,,0.8897338403041825,0.7928843710292249,0.699619771863118,31.629354402684687,0.8678299188613892,0.8724359273910522,0.8701267838478088,0.0,deepL_translate
deepL,vietnamese,fire,,0.8876712328767123,0.8014638609332113,0.7598173515981737,35.14264399020375,0.8204215168952942,0.8460261225700378,0.8330271244049072,0.0,deepL_translate
deepL,vietnamese,boil_water_notice,,0.8817391304347826,0.832752613240418,0.7791304347826087,45.34268718346932,0.8683367371559143,0.8980147838592529,0.8829265236854553,0.0,deepL_translate
deepL,vietnamese,911_outage,,0.9012738853503184,0.8530351437699681,0.751592356687898,49.28371960574504,0.8942152261734009,0.881623387336731,0.8878746628761292,0.0,deepL_translate
deepL,arabic,flood,,0.897119341563786,0.7892561983471074,0.786008230452675,37.54245861940197,0.9972065687179564,0.9964475631713868,0.9968268871307372,0.0,deepL_translate
deepL,arabic,extreme_wind,,0.9428172942817294,0.8671328671328672,0.8368200836820083,58.96877432383431,0.9822041392326356,0.9893081188201904,0.985743284225464,0.0,deepL_translate
deepL,arabic,fire,,0.9462555066079296,0.8879082082965579,0.881057268722467,67.79149835765841,0.9762393236160278,0.9766289591789246,0.9764341711997986,0.0,deepL_translate
deepL,arabic,boil_water_notice,,0.9461486025903204,0.8928327645051194,0.8602590320381731,64.25967723822849,0.992289900779724,0.992611050605774,0.992450475692749,0.0,deepL_translate
deepL,arabic,911_outage,,0.9453471196454948,0.8681481481481481,0.8419497784342688,60.61705764319482,0.9594255089759828,0.9559069871902466,0.9576629400253296,0.0,deepL_translate
deepL,chinese_traditional,flood,,0.7194244604316545,0.4492753623188406,0.5611510791366906,7.9158166093450415,0.7842950820922852,0.8109882473945618,0.7974183559417725,0.0,deepL_translate
deepL,chinese_traditional,extreme_wind,,0.8491620111731844,0.7191011235955056,0.7430167597765365,36.000323576990546,0.8456804752349854,0.8404068946838379,0.8430354595184326,0.0,deepL_translate
deepL,chinese_traditional,fire,,0.7761194029850745,0.5805243445692884,0.7313432835820896,26.65881949802464,0.8938140273094177,0.8902525901794434,0.8920297622680664,0.0,deepL_translate
deepL,chinese_traditional,boil_water_notice,,0.8141891891891891,0.6372881355932203,0.7229729729729729,27.88041000861786,0.8808144330978394,0.8750330209732056,0.8779141902923584,0.0,deepL_translate
deepL,chinese_traditional,911_outage,,0.767741935483871,0.5584415584415585,0.6903225806451613,20.74581734664248,0.8714854717254639,0.8583014607429504,0.8648432493209839,0.0,deepL_translate
deepseek,spanish,flood,prompt_simple.txt,0.7827587568670012,0.5089056559151152,0.4443895474371831,0.6113433556657305,0.7022313475608826,0.7138597965240479,0.7079977989196777,0.0,deepseek
deepseek,spanish,flood,prompt_persona.txt,0.7981956295415807,0.5703342803806006,0.464186494823577,8.411339915903541,0.7558492422103882,0.7438538074493408,0.7498035430908203,0.0,deepseek
deepseek,spanish,flood,prompt_one_shot.txt,0.8404391491162525,0.6256006275675092,0.5118114789055379,15.518224963380588,0.7285805940628052,0.7460550665855408,0.7372142672538757,0.0,deepseek
deepseek,spanish,flood,prompt_cross_lingual_alignment.txt,0.714828921272296,0.5022023603977049,0.4539072588349654,10.35756130663499,0.7459923028945923,0.7101908922195435,0.7276515364646912,0.0,deepseek
deepseek,spanish,flood,prompt_chain_of_translation.txt,0.789038204767196,0.5595232781135309,0.4487644462780382,7.324403767426653,0.7266398668289185,0.7283106446266174,0.7274742722511292,0.0,deepseek
deepseek,spanish,flood,translate_flood.txt,0.9230653621084424,0.8351144056893041,0.8356371319734195,58.273636546911824,0.9112765789031982,0.9205601215362548,0.9158948659896852,0.0,deepseek
deepseek,spanish,extreme_wind,prompt_simple.txt,0.7768425694052331,0.5366858603519408,0.453381169350936,5.093653443257459,0.6967684030532837,0.7055158615112305,0.7011148929595947,0.0,deepseek
deepseek,spanish,extreme_wind,prompt_persona.txt,0.6356173077160511,0.4774883733159513,0.4338841653054059,6.778297306061946,0.7192180752754211,0.682935357093811,0.7006072998046875,0.0,deepseek
deepseek,spanish,extreme_wind,prompt_one_shot.txt,0.8177156817132271,0.614860746685404,0.5232418685840935,15.232093014457725,0.7404229640960693,0.7174173593521118,0.7287386655807495,0.0,deepseek
deepseek,spanish,extreme_wind,prompt_cross_lingual_alignment.txt,0.6262164673811748,0.4557648126832667,0.3864007768882451,5.340008950237508,0.7272331118583679,0.6938821077346802,0.710166335105896,0.0,deepseek
deepseek,spanish,extreme_wind,prompt_chain_of_translation.txt,0.6523593403199446,0.4729670572853254,0.4233646558998324,7.123834282950163,0.7081170082092285,0.6834213733673096,0.6955500841140747,0.0,deepseek
deepseek,spanish,extreme_wind,translate_extreme_wind.txt,0.9307339226489536,0.8280558782069768,0.7874954353456938,49.97564336465504,0.9111415147781372,0.9084574580192566,0.9097974896430968,0.0,deepseek
deepseek,spanish,fire,prompt_simple.txt,0.5589628914927462,0.4528584041786457,0.4057151487752641,2.3688474529014933,0.7608871459960938,0.6853394508361816,0.7211400270462036,0.0,deepseek
deepseek,spanish,fire,prompt_persona.txt,0.5516658855083383,0.4599500041050214,0.3791619232445705,4.873392040388471,0.7514709830284119,0.7016867399215698,0.7257260680198669,0.0,deepseek
deepseek,spanish,fire,prompt_one_shot.txt,0.6547018726799994,0.5464669878720165,0.4319067004739845,7.813876335056575,0.7606823444366455,0.7249463200569153,0.7423846125602722,0.0,deepseek
deepseek,spanish,fire,prompt_cross_lingual_alignment.txt,0.5481510883590881,0.4580606373867737,0.3650716784564652,4.787787747001431,0.7440211772918701,0.6929339170455933,0.7175694108009338,0.0,deepseek
deepseek,spanish,fire,prompt_chain_of_translation.txt,0.5350822127885883,0.4591600909156103,0.3734458410910164,4.908947975613983,0.7588232755661011,0.6953728199005127,0.7257137894630432,0.0,deepseek
deepseek,spanish,fire,translate_fire.txt,0.9645306721571067,0.8763368950800896,0.8418625556105561,59.16189537852167,0.916313648223877,0.9220426082611084,0.9191691875457764,0.0,deepseek
deepseek,spanish,boil_water_notice,prompt_simple.txt,0.7876818943634979,0.6083662421224748,0.4838558599323413,7.433580516041497,0.7507708668708801,0.7219557762145996,0.7360814809799194,0.0,deepseek
deepseek,spanish,boil_water_notice,prompt_persona.txt,0.548930645794044,0.4471819993489705,0.3832862172371759,4.493757016076224,0.7698334455490112,0.711336076259613,0.7394295930862427,0.0,deepseek
deepseek,spanish,boil_water_notice,prompt_one_shot.txt,0.6307630618383848,0.5293271382598747,0.434725244031856,8.802875492543892,0.7992433309555054,0.7341132164001465,0.7652950286865234,0.0,deepseek
deepseek,spanish,boil_water_notice,prompt_cross_lingual_alignment.txt,0.51645269119399,0.4370223427806615,0.3633009677088203,4.415721517010229,0.7581099271774292,0.7031090259552002,0.7295743227005005,0.0,deepseek
deepseek,spanish,boil_water_notice,prompt_chain_of_translation.txt,0.5991981245502812,0.4899393283548055,0.403104857269051,5.6669374059576905,0.7828727960586548,0.7300400733947754,0.7555339336395264,0.0,deepseek
deepseek,spanish,boil_water_notice,translate_boil_water_notice.txt,0.9207020306496296,0.8252168471056053,0.7271055106732179,41.57100916342024,0.852226734161377,0.8716916441917419,0.8618492484092712,0.0,deepseek
deepseek,spanish,911_outage,prompt_simple.txt,0.7514934151157611,0.6011437698569008,0.5138627579836577,8.416850519138345,0.6997105479240417,0.7420980930328369,0.720281183719635,0.0,deepseek
deepseek,spanish,911_outage,prompt_persona.txt,0.7761377957610947,0.5827961268247531,0.4675633488949479,9.378100900405755,0.7705125212669373,0.7286028861999512,0.7489718794822693,0.0,deepseek
deepseek,spanish,911_outage,prompt_one_shot.txt,0.8027993636351387,0.6091157033319327,0.4993746174564835,12.280773818288,0.806368350982666,0.7488843202590942,0.7765639424324036,0.0,deepseek
deepseek,spanish,911_outage,prompt_cross_lingual_alignment.txt,0.7328781035041176,0.5344295017279524,0.4373618787452369,6.1622731474251,0.7412633895874023,0.7026163339614868,0.7214226722717285,0.0,deepseek
deepseek,spanish,911_outage,prompt_chain_of_translation.txt,0.797316406807013,0.597459989230323,0.486646507458195,10.2322846921341,0.7389430999755859,0.7240240573883057,0.7314075231552124,0.0,deepseek
deepseek,spanish,911_outage,translate_911_outage.txt,0.9018852417662796,0.8117029415058973,0.774822739444643,43.94800576203975,0.8743077516555786,0.8616422414779663,0.8679288029670715,0.0,deepseek
deepseek,haitian_creole,flood,prompt_simple.txt,0.66547441804596,0.4977419338558823,0.4538465577977273,2.9694910252650133,0.6837726831436157,0.6815163493156433,0.6826426982879639,0.0,deepseek
deepseek,haitian_creole,flood,translate_flood.txt,0.9094725412570552,0.8005484957952401,0.7888344821552306,43.47250249326866,0.8998034000396729,0.8932663798332214,0.8965229392051697,0.0,deepseek
deepseek,haitian_creole,extreme_wind,prompt_simple.txt,0.802775678024308,0.5817247706478816,0.4787417762017213,1.4516413677665077,0.6953834891319275,0.6948730945587158,0.6951282024383545,0.0,deepseek
deepseek,haitian_creole,extreme_wind,translate_extreme_wind.txt,0.8683347012202661,0.7279203104509582,0.6865439841754102,35.4310499877003,0.7758432626724243,0.7971352934837341,0.7863452434539795,0.0,deepseek
deepseek,haitian_creole,fire,prompt_simple.txt,0.6774401298705717,0.5406898703037154,0.4399544354993537,4.301841710939424,0.7414919137954712,0.7011887431144714,0.7207773923873901,0.0,deepseek
deepseek,haitian_creole,fire,translate_fire.txt,0.9598830921374732,0.9211591798383708,0.8821834428808646,72.42820362468275,0.9506224393844604,0.951113760471344,0.9508680105209352,0.0,deepseek
deepseek,haitian_creole,boil_water_notice,prompt_simple.txt,0.8197245591740427,0.6496428466976369,0.4948670947524353,6.4162082964000815,0.7155367136001587,0.7182120680809021,0.7168718576431274,0.0,deepseek
deepseek,haitian_creole,boil_water_notice,translate_boil_water_notice.txt,0.9094519317062916,0.8302075906826973,0.750336867514472,46.78130604145147,0.8795347809791565,0.8791289925575256,0.8793318271636963,0.0,deepseek
deepseek,haitian_creole,911_outage,prompt_simple.txt,0.678992459550062,0.5104027146004295,0.4366338589920239,3.154290112633837,0.662280797958374,0.6655389070510864,0.6639058589935303,0.0,deepseek
deepseek,haitian_creole,911_outage,translate_911_outage.txt,0.9259871040873168,0.8587035205109051,0.8787838139950817,62.76138411020057,0.8866705894470215,0.8935410380363464,0.8900925517082214,0.0,deepseek
deepseek,vietnamese,flood,prompt_simple.txt,0.6354543087646454,0.4368982719258428,0.4338429368719643,4.57463953249631,0.6735537052154541,0.7051355242729187,0.6889828443527222,0.0,deepseek
deepseek,vietnamese,flood,translate_flood.txt,0.921380142997084,0.8493979250811187,0.8537089907764871,66.00822670444835,0.9024229049682616,0.9090996980667114,0.905748963356018,0.0,deepseek
deepseek,vietnamese,extreme_wind,prompt_simple.txt,0.7371247921585926,0.5259029310188527,0.4742608140054948,4.833396779176799,0.7149742841720581,0.7269278168678284,0.7209014296531677,0.0,deepseek
deepseek,vietnamese,extreme_wind,translate_extreme_wind.txt,0.8956726798138014,0.8161132530892548,0.7333362954614925,38.12091512174183,0.8311353325843811,0.8445212244987488,0.8377748131752014,0.0,deepseek
deepseek,vietnamese,fire,prompt_simple.txt,0.6502984688708076,0.4721673600450145,0.4369021506808444,1.9344630907802969,0.7184159159660339,0.6948212385177612,0.7064216136932373,0.0,deepseek
deepseek,vietnamese,fire,translate_fire.txt,0.9198475787131876,0.8308139992600084,0.7875940483193429,47.00994465659373,0.9109506011009216,0.920801877975464,0.9158496856689452,0.0,deepseek
deepseek,vietnamese,boil_water_notice,prompt_simple.txt,0.8131948397346225,0.6100091531372479,0.48900883094562,7.368132085427254,0.7051081657409668,0.7400792837142944,0.7221705913543701,0.0,deepseek
deepseek,vietnamese,boil_water_notice,translate_boil_water_notice.txt,0.887496182968,0.8470344809487707,0.7947041597884577,49.3330327363594,0.8631949424743652,0.8911964297294617,0.8769721984863281,0.0,deepseek
deepseek,vietnamese,911_outage,prompt_simple.txt,0.7483487892049296,0.589282265897668,0.4862374460653935,11.259569736726068,0.7759010791778564,0.750537633895874,0.7630086541175842,0.0,deepseek
deepseek,vietnamese,911_outage,translate_911_outage.txt,0.902301617001842,0.8324548363998299,0.7233973152571795,46.39991955827428,0.8776541948318481,0.8886854648590088,0.8831353783607483,0.0,deepseek
deepseek,arabic,flood,prompt_simple.txt,0.7463569506339492,0.5408356858171974,0.470661407117266,4.715062230264826,0.9129449725151062,0.8186333179473877,0.8632206916809082,0.0,deepseek
deepseek,arabic,flood,prompt_persona.txt,0.8251610952881089,0.6655593932156495,0.53965230268147,14.412813333274364,0.9215410947799684,0.9061682224273682,0.9137900471687316,0.0,deepseek
deepseek,arabic,flood,prompt_one_shot.txt,0.848153365804601,0.6852680195931506,0.5415461567830345,21.376067796478463,0.90122652053833,0.897316038608551,0.8992670774459839,0.0,deepseek
deepseek,arabic,flood,prompt_cross_lingual_alignment.txt,0.821682546293508,0.6545137167584847,0.5218093611128314,12.044067980162028,0.9268693327903748,0.9093554615974426,0.9180288314819336,0.0,deepseek
deepseek,arabic,flood,prompt_chain_of_translation.txt,0.8300973993050219,0.6686496420174982,0.5139807996104147,11.371827710290484,0.9232391119003296,0.9065203666687012,0.9148033261299132,0.0,deepseek
deepseek,arabic,flood,translate_flood.txt,0.9208949917772372,0.807628940899008,0.8015788891509701,53.13064905531813,0.9354606866836548,0.969054877758026,0.9519615173339844,0.0,deepseek
deepseek,arabic,extreme_wind,prompt_simple.txt,0.8058118838266015,0.6255982772261838,0.509537652826636,6.954464000223087,0.912453591823578,0.8231812119483948,0.8655215501785278,0.0,deepseek
deepseek,arabic,extreme_wind,prompt_persona.txt,0.6804196221977803,0.570844559490867,0.4913418785867719,9.878503326971035,0.914450466632843,0.9012457132339478,0.907800018787384,0.0,deepseek
deepseek,arabic,extreme_wind,prompt_one_shot.txt,0.8599713474733093,0.7152284803826677,0.5454994554503351,18.518155592641715,0.9419187307357788,0.9171159267425536,0.9293518662452698,0.0,deepseek
deepseek,arabic,extreme_wind,prompt_cross_lingual_alignment.txt,0.686303287976396,0.5759329453382954,0.4953931175559688,9.424549794694114,0.9078937768936156,0.8935906887054443,0.9006854891777039,0.0,deepseek
deepseek,arabic,extreme_wind,prompt_chain_of_translation.txt,0.6933516142872861,0.5871911273768656,0.5092257026561475,10.648236477846812,0.9292824268341064,0.9033269882202148,0.9161208868026732,0.0,deepseek
deepseek,arabic,extreme_wind,translate_extreme_wind.txt,0.9334871955129784,0.8522446522502826,0.8069476755685365,53.70670296894912,0.98064923286438,0.9754757881164552,0.9780556559562684,0.0,deepseek
deepseek,arabic,fire,prompt_simple.txt,0.5035762298895191,0.4211353387019449,0.3920060297350019,1.8886523554847747,0.882835865020752,0.8054994344711304,0.8423963785171509,0.0,deepseek
deepseek,arabic,fire,prompt_persona.txt,0.5346230913982327,0.4601049296533223,0.4043636096306841,4.861457314852624,0.9048885703086852,0.8994790315628052,0.9021757245063782,0.0,deepseek
deepseek,arabic,fire,prompt_one_shot.txt,0.5977761088296354,0.531343877523201,0.4535277900107862,6.573698671613633,0.9143360257148744,0.9073317050933838,0.9108204245567322,0.0,deepseek
deepseek,arabic,fire,prompt_cross_lingual_alignment.txt,0.5196640293473526,0.4528712383875544,0.4010323734028785,4.14914660572132,0.8759223818778992,0.8722348213195801,0.8740746974945068,0.0,deepseek
deepseek,arabic,fire,prompt_chain_of_translation.txt,0.5309134089465081,0.4611265934395208,0.4122040786900082,4.847181941748244,0.9101016521453856,0.901552140712738,0.9058066606521606,0.0,deepseek
deepseek,arabic,fire,translate_fire.txt,0.9208595481650924,0.8352573437536304,0.792877172708196,52.83546285829365,0.9146134257316588,0.8629777431488037,0.888045608997345,0.0,deepseek
deepseek,arabic,boil_water_notice,prompt_simple.txt,0.6288309334505253,0.5374563699722318,0.4488110927989561,4.942181625824481,0.8269071578979492,0.7746700048446655,0.7999367117881775,0.0,deepseek
deepseek,arabic,boil_water_notice,prompt_one_shot.txt,0.5831123253841003,0.5218815573719485,0.4299463997510879,6.398540750105914,0.8509340286254883,0.8304362297058105,0.8405601978302002,0.0,deepseek
deepseek,arabic,boil_water_notice,prompt_cross_lingual_alignment.txt,0.4593781344032096,0.4040201005025125,0.3450351053159478,2.8724078027807303,0.8332869410514832,0.816094696521759,0.8246012330055237,0.0,deepseek
deepseek,arabic,boil_water_notice,prompt_chain_of_translation.txt,0.5509644869228543,0.4838447924617813,0.3922055799041158,4.814402352834824,0.8292421698570251,0.8070463538169861,0.8179937601089478,0.0,deepseek
deepseek,arabic,boil_water_notice,translate_boil_water_notice.txt,0.9395602356702928,0.8620829875275311,0.8110078347903034,57.29792346970636,0.9555297493934632,0.9231904745101928,0.9390817880630492,0.0,deepseek
deepseek,arabic,911_outage,prompt_simple.txt,0.7557092739343537,0.6044309404990192,0.5250753362901653,16.642943435705273,0.7964183688163757,0.7791925668716431,0.7877113223075867,0.0,deepseek
deepseek,arabic,911_outage,translate_911_outage.txt,0.9040614720449632,0.8118902173563078,0.8111571448922703,58.76238855565033,0.9511703848838806,0.9494154453277588,0.9502920508384703,0.0,deepseek
deepseek,chinese_traditional,flood,prompt_simple.txt,0.4905337870142678,0.2700168184197441,0.3964290902897106,2.50006670215364,0.6143797636032104,0.653026282787323,0.6331138610839844,0.0,deepseek
deepseek,chinese_traditional,flood,translate_flood.txt,0.8096794032993971,0.6952038946326877,0.6803285048636412,38.74395193870762,0.8375403881072998,0.8727507591247559,0.8547831177711487,0.0,deepseek
deepseek,chinese_traditional,extreme_wind,prompt_simple.txt,0.4847007721940917,0.1784594445974292,0.4201268332545583,0.4829001427883151,0.5969448685646057,0.6477147936820984,0.621294379234314,0.0,deepseek
deepseek,chinese_traditional,extreme_wind,translate_extreme_wind.txt,0.6984831189241134,0.4511484384857899,0.6161795636767262,13.531414257519852,0.8312206864356995,0.8457818627357483,0.8384380340576172,0.0,deepseek
deepseek,chinese_traditional,fire,prompt_simple.txt,0.4521175107292191,0.2582794890002017,0.38094598643397,2.122363685910271,0.699489176273346,0.6048222780227661,0.6487202644348145,0.0,deepseek
deepseek,chinese_traditional,fire,translate_fire.txt,0.8512759174771878,0.7567479479506135,0.7969708962141804,48.17996660011963,0.8888380527496338,0.8838051557540894,0.8863144516944885,0.0,deepseek
deepseek,chinese_traditional,boil_water_notice,prompt_simple.txt,0.5662618631060207,0.344466039512498,0.4513183822574592,3.014635383967651,0.6428229212760925,0.6196425557136536,0.6310199499130249,0.0,deepseek
deepseek,chinese_traditional,boil_water_notice,translate_boil_water_notice.txt,0.8198009427529802,0.681402002439343,0.7328831968997717,38.72400884072306,0.8798772096633911,0.8836666345596313,0.8817678689956665,0.0,deepseek
deepseek,chinese_traditional,911_outage,prompt_simple.txt,0.6278393844234529,0.3679521065007136,0.4969959585475932,11.750285995768598,0.7164376974105835,0.7152160406112671,0.7158263325691223,0.0,deepseek
deepseek,chinese_traditional,911_outage,translate_911_outage.txt,0.8526808102636879,0.7424666235761946,0.7589888689581468,47.09115501790821,0.8858489990234375,0.8910379409790039,0.8884359002113342,0.0,deepseek
chatgpt,spanish,flood,prompt_simple.txt,0.7963211141768494,0.5404522234969027,0.4798329648734954,4.975777178531371,0.7000369429588318,0.7297285795211792,0.7145744562149048,0.0,chatgpt
chatgpt,spanish,flood,translate_flood.txt,0.950459188869885,0.8982940135092189,0.9161895504422932,74.85798578179272,0.9541397094726562,0.9656124711036682,0.9598418474197388,0.0,chatgpt
chatgpt,spanish,extreme_wind,prompt_simple.txt,0.7272721577373729,0.5291837660908575,0.4513871187646319,1.1445149799326968,0.6918903589248657,0.6756036281585693,0.683650016784668,0.0,chatgpt
chatgpt,spanish,extreme_wind,translate_extreme_wind.txt,0.9336187052414456,0.8557114270821768,0.8243356779201931,59.78576576589649,0.9331167340278624,0.9329211711883544,0.9330189824104308,0.0,chatgpt
chatgpt,spanish,fire,prompt_simple.txt,0.5735527271167904,0.4567358612883015,0.3896166300369552,2.0610361003874837,0.7475820183753967,0.7013320922851562,0.7237189412117004,0.0,chatgpt
chatgpt,spanish,fire,translate_fire.txt,0.9667913960708808,0.8872858400927262,0.8545556258314203,60.46879080170293,0.9244657754898072,0.927948832511902,0.9262040257453918,0.0,chatgpt
chatgpt,spanish,boil_water_notice,prompt_simple.txt,0.6358028513250925,0.514899774113933,0.437314936103911,3.654793897053227,0.7276642322540283,0.7059986591339111,0.7166677713394165,0.0,chatgpt
